ihc-score,her2-status,filename,score-status-combined
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_7fcc3af0-21f4-4cbf-a1b5-c99d44b61243.jpg,0
1,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/1_acaca3d2-af6c-4f26-9434-8c85f937001d.jpg,1
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_69e77b09-0e8d-4fce-beec-9cd30c5b5528.jpg,0
2,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/2_7d3b5604-e35d-46f4-ab2a-24a7634dc609.jpg,2
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_8e061442-6007-4cbf-b4a5-cab7607a5635.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_baa874e0-58fd-4fd7-954c-0691833d60f2.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_0683b6b9-849d-4398-b38d-35b89e356fc8.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_9d123d10-e6f9-4dde-af15-5f8708de6c22.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_d460e501-ce64-4d39-81cd-ac9d2d330002.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_6bcc8991-a49a-444b-9990-39cfee265b31.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_5d32d5d8-11e1-4564-a64f-862da599f2b8.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_9fa352c7-5cfd-421f-a1a5-6f8fc396557d.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_fb98c8af-183e-40bf-83db-95036ad645d7.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_07462432-2a09-4a14-9234-0c0a4dcde768.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_bc756f85-d244-43e7-878b-c87d29fe108c.jpg,0
3,1,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/3_5f536654-7121-4293-804d-2294364d770b.jpg,4
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_f9b883a1-e1b2-4cc5-a175-d13025fad396.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_5e772b69-46c0-4876-8f2a-ebf67ad902e2.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_16cbf3c3-e18b-44ae-a808-70e3620d7207.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_32da8f5c-a297-460a-8540-bf1418442d19.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_aa01353d-5ace-4de8-8f3a-929130914d64.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_e67c7d14-b5c3-490b-ba86-e5d458e7146f.jpg,0
3,1,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/3_df05a45b-062a-42c5-bc88-32b992848ae4.jpg,4
3,1,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/3_e7aa5a50-1c63-4705-8df3-1b2cbec99279.jpg,4
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_98806afe-c34f-4cb6-8233-05d0509c0e2f.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_a4e372d3-5451-4f65-ad12-786ea029b64d.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_847fa102-6c0d-4eb8-a359-86502712a541.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_8ad4dae4-e5b2-40ee-975d-280628b3ffac.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_156bef86-d0a0-4b5f-b4f0-870b425274d0.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_1ef5813f-795d-4640-892e-f0bda5f4c26a.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_8b104634-c913-4634-afc8-0f4d6375fbb1.jpg,0
3,1,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/3_452770df-4454-4fd9-9e7d-029b6ed0b2d8.jpg,4
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_aa7f4ea7-aefd-4f11-a747-37ceae358d18.jpg,0
3,1,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/3_c2aa465a-1edd-493c-ba59-c3f53967f9d5.jpg,4
1,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/1_18daeeb8-335d-45f0-adba-d9fe67d74325.jpg,1
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_f90c8b95-fe2f-440b-b668-a9ec66660849.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_32092b55-d6db-4330-8665-11a6f5f3b4a2.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_fcf1c257-e7ae-48d1-87a2-b17e0741b5b3.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_1f6b91af-19dc-4dc9-a695-c0b3ecaab7c9.jpg,0
3,1,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/3_5e41de2d-f59f-4816-b2ef-911863731975.jpg,4
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_3d96cda0-c7ee-47b9-9a0c-905f78aa577d.jpg,0
1,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/1_7642095d-912f-4d0b-90b4-ab166511b979.jpg,1
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_a3f870a1-45d5-4fae-88dc-0348cdedebd8.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_05f3a524-23f3-4d35-bfb5-6f57aea0d172.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_dfd63a8a-6d6d-4ad6-ade8-4d48589fd7ab.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_690f43cf-8421-43a9-a0c4-53ac0b737094.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_3ec141d3-59b4-418b-a5de-9882cee3cdf9.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_5a862f36-9654-402e-9876-2c2e432a7b40.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_65e42992-798f-469d-beca-6dafb9875ba6.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_31cc9ee2-df11-4216-984e-a91fe48951ff.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_b6982576-9bf1-44a0-a488-592c6b7cc287.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_3981605c-4ad5-4d55-a4c3-f0c93dc61c41.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_767e6850-9dc9-44e7-8475-a671e844f359.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_1339eeac-c624-4e3b-92aa-4d9aa5fbae7a.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_6b077f3e-9133-485a-b34b-b579ddc02278.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_2a071e58-09a7-49c2-a963-577937045a9e.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_a6dcf9f4-7715-4265-bfde-668f1a5efd82.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_05d16986-7df5-4edd-8302-10541a1b0cac.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_3051b8b0-79c4-46d5-9106-c00a868a7cee.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_ced7a1a9-22d5-4401-8ee7-3df22e65307f.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_18e6ec6d-d8cd-489f-8ebb-08e8a7edab97.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_2fcd292a-dcf6-4612-873c-58c50e780162.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_f641cf41-3afa-4e79-bde7-af761b048eab.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_f5fd607e-52f5-464a-9056-c5d42c5df69d.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_05bdefd1-ab81-403a-9012-78b2b1c9eeaa.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_e89faf40-86a2-4003-8100-8df8483e7567.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_e576e477-2dcb-404c-aa4a-e25c20624ccf.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_0e0805dc-f800-4ffc-b4e1-1b9dcb4179d9.jpg,0
1,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/1_1a3dbf54-5368-453d-bf72-fbe2533760a0.jpg,1
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_69cbf998-4fe6-409a-8b27-a391d9c68e65.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_074fa91f-a8bb-4119-aacd-69780de24356.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_d4c630e5-5ef7-4bca-ae11-b3d889b967b6.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_f0709daf-9db3-420c-b0cb-7e2da5ff0d72.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_11bf57ff-c114-40e5-bee3-759b3e0cfd72.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_221ce132-4c94-4bf6-9652-c6c81d489680.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_9a6e8e9f-ebb0-4ee3-9d60-e35a6a845b21.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_ae3f125e-f368-424d-9e10-ff403cf98c48.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_84f2b4e9-c3bb-423b-8299-dffea02fb77c.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_6114eecb-3ba9-4520-aab5-66f284cdcbce.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_b62015c3-5ce7-4909-bbd5-7a0c77f408a8.jpg,0
3,1,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/3_8cb975f6-6b71-48d8-8329-bc42e5edc3bc.jpg,4
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_971dae44-3976-4ebc-b357-82f7454253a0.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_4c02a6e0-b6a5-478e-bfd3-3a7b95b7ae6f.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_cbe4e412-87c3-480c-8980-a8c427396f11.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_875a168f-e89c-4313-a210-ef9db2c4d79d.jpg,0
3,1,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/3_cec596a2-185e-4a7c-9ae9-e1524ce31433.jpg,4
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_2ca33c67-4f31-4c07-a357-0b715a8fbf18.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_e451151b-7f94-4c9a-bae9-ef543fee1a44.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_3922556a-c1b1-4e64-9c8c-0d5bc7462dec.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_54ea05da-ee11-4383-adcf-95942ed2eaf2.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_0ec1435d-7b55-4a6d-b03c-5355c1f26419.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_26d5fc1a-ac40-4b7d-aa4d-fcf7ed9fb1e8.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_c7754474-4238-4d67-8fa6-64ceb5b7b5d5.jpg,0
3,1,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/3_42cec8a8-8048-465a-9b05-96a49537ffd0.jpg,4
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_b7fd70a9-d998-447e-aa02-9022491636c3.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_21725ad6-2894-4499-a2f1-2c05b9fb8063.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_1dd6b452-aa06-4a3f-9f0a-243fe8e2fc52.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_e3d56b71-5df4-4bf8-a025-e1431bc02f81.jpg,0
2,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/2_d6cddb74-9581-4ac5-87ed-e1368093b1ad.jpg,2
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_f5a61836-fd67-476f-99a7-6de228a437e7.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_01e93502-4c27-45af-83f2-33167cf15b3d.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_3fc37625-ee3b-42ad-84ae-cd8b243a5499.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_caaea82d-1914-4978-aa74-c2b3d737ae8a.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_182e705e-ba7f-4f16-9385-e50f2cd54ccf.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_bc98ebbf-e1a5-4f2b-b70f-4f30178bbe9a.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_276fb5c9-0340-4607-9032-6823ab06b711.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_4df4314f-52e1-436c-b962-607e25685d74.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_27e2b77d-3cb9-4e5d-b47c-f22b786a1184.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_2323517e-11d7-4413-967d-160f3dbab20b.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_2d406377-7378-4d93-a7c9-586260dbe037.jpg,0
2,1,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/2_73f86aff-b3bf-4250-9521-c8e8c1bd2e0e.jpg,3
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_3b2d7808-2d86-466e-929a-bfbd2adb63ed.jpg,0
1,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/1_a3017044-556b-409c-b140-933712cead6b.jpg,1
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_db83bb20-cb36-4294-a571-cfccf566e4f2.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_61de9ff6-addd-4ecf-bed2-ab9ff8d2d411.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_b9a85b23-47fb-4320-b0b1-4e7dcd7c4771.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_a36a23c4-dd42-4e8b-b22a-3e28ddf4c2d2.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_41d124bb-2559-4fbf-9999-19f87e06bad5.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_fee8eac9-2fbc-42e6-9629-3964434606e4.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_e3897ce1-e538-42d0-8d1f-ab110c9d82a8.jpg,0
2,1,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/2_77accd46-ba58-4488-9c24-9e15fcf8c704.jpg,3
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_32ddd421-9d9c-4bee-994a-be9759f1202b.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_01ce31fc-3ab3-44de-b11f-39e4c5b5bd09.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_87d7af55-ad8d-4658-bc42-c1a9bfc51482.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_7ea6623e-6f12-4f3c-82ab-d080521ff01a.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_dbfa5328-0426-4f0b-a7d1-33e98944b3d0.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_936cb86f-bc48-4924-9bdf-4fea8995ad68.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_9914c5d4-3943-401e-95f9-e66fb052dfa5.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_a66101d6-0ac5-45a9-be51-0c27fd9c23a1.jpg,0
3,1,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/3_46c5a65f-ab97-48a8-8ff4-b1340f958556.jpg,4
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_a6b029ec-88d1-4e9a-8a81-0a6d7f5d38f1.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_2b191193-ca99-4d81-b637-fabe1dd6ef9d.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_a8f17f4e-bbc0-4069-afb7-4477ead755cd.jpg,0
3,1,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/3_2b4368bd-2640-4868-b05b-9ba40e6610c4.jpg,4
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_da1b28af-7cf0-4f92-9fe5-d4c6b82f2909.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_2e445b0d-5c0a-4334-ac09-afe5cac1c849.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_0ac0d778-2505-4202-88bf-b7b5ffdfb726.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_77dc49c9-0dd8-40fe-97e8-aba492aa4437.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_019ec743-4d4e-43af-9406-19dd6de3dc61.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_6e4eb1f6-19c4-43ec-87c8-e278c0bee280.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_8e687306-31c8-4b9a-8911-5826ba20ad36.jpg,0
3,1,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/3_f6d92d69-66e7-4fea-bb97-69085e9f6e3a.jpg,4
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_1bedf185-bfb0-4917-b479-53ffc795257f.jpg,0
3,1,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/3_67be272a-f292-41b4-a683-e03ce935cd5d.jpg,4
1,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/1_46b01113-0161-4445-928f-32f61372248c.jpg,1
2,1,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/2_41ce4838-606f-4b5a-b11b-12ead8bfd438.jpg,3
1,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/1_47c43629-5f4b-49de-a75c-9e4fea5b33eb.jpg,1
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_4319fc06-b3e8-4f56-944e-2f6e4e6e2adf.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_8c07e413-8b77-4085-9ae6-77e82a2e9872.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_fff900a6-bf1d-4b28-bd90-3c22d35732cd.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_fa1cca2b-70c8-4f59-bb5a-776c94d72e9e.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_fd943f33-dade-4d25-b62f-b53a690d8e8b.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_634e3a68-24b4-4b51-86e6-6fc390c9e722.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_d3488b02-ff06-408b-9706-d5217fe9024e.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_21a4b467-9a12-4380-9768-5336598a2321.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_f543c6c8-f482-4eaa-97ef-00dca7310f48.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_3f07b9a8-d08e-471e-9780-2088bfb5991c.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_fc4ed02f-f1a1-427a-9cad-aa3062b1798b.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_0de01d24-d5c3-46c6-91b3-73d6f3a6d027.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_64e74d86-a524-4503-baec-3f5b406dfa2c.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_7192487c-14b5-4601-9dd9-edd32674cf33.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_55306589-0668-4aff-8afc-f97000d6c2f1.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_95cdc436-0e77-455f-956e-dcf799b18585.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_318e44b6-4a28-488f-90c1-1e8a8917cf56.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_60c7bdb0-318a-4aea-b5d2-c8f6ac9ac8b9.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_12a54c62-ff62-4066-8e6b-6c141b61e879.jpg,0
3,1,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/3_7c4184e2-7072-4049-8dec-aad4a0ace534.jpg,4
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_6c69a33a-906a-461e-adf2-97c4fd871cd6.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_3b01a135-acba-4759-9f2e-f7b5bc6b3157.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_228d76cd-a3ea-4426-a0fd-b04761c946c7.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_c02a0735-d56c-4c11-a910-69259bdca475.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_34b0f60a-98f8-48b8-84e6-d4d48c48bd47.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_bff4ae62-0ce5-4f1b-a0e3-5fb4016aaf8f.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_93a2e8bb-13da-4c5c-b713-6e9616d0492f.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_326d48f2-7fb0-4472-80f6-a7c0770dfbf2.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_ea0469ac-79e4-4974-bb89-2c73dfbd9914.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_0ee708e9-6281-42d3-b455-f1bf3b6f0724.jpg,0
2,1,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/2_54d3bd00-9ac9-4e6c-893e-b035c7fc43cd.jpg,3
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_2dda6cf6-b635-4252-836f-91b096f3550d.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_fd611c5d-04a5-42f0-848f-ebab265a2cdc.jpg,0
3,1,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/3_b0537e05-2e80-48bc-ad34-068021dfd71a.jpg,4
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_d4bf898f-daa2-4fd0-8fb2-b348d7be98e7.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_94da0791-3dcb-42a4-a70d-861e79d3c406.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_4ad7e230-1a68-4b74-862d-b0154a61db8d.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_eb966b48-032f-4b84-a483-cda99f41677e.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_ed6a0ea3-669f-486a-8ef0-1a343bf463cb.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_8d117f1f-b6f3-425e-814a-8906919bfb1b.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_4682493a-660b-4fdf-b86f-d2fbedc9c74f.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_74e39312-b728-44ca-9d36-783fb671987c.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_10830377-d0cd-4e82-a121-ca3f19bacadb.jpg,0
0,0,/projects/ag-bozek/data/tma-esophagus/Her2-images/Her2-Small/0_435f036b-421f-41bb-8f88-af1bbced6b17.jpg,0
